,Episode,Reward
18,18,21.0
18,18,20.0
18,18,20.0
18,18,18.0
18,18,20.0
18,18,19.0
18,18,19.0
18,18,20.0
18,18,19.0
18,18,20.0
18,18,19.0
18,18,20.0
18,18,20.0
18,18,20.0
18,18,19.0
18,18,19.0
18,18,18.0
18,18,21.0
18,18,19.0
18,18,20.0
18,18,20.0
18,18,19.0
18,18,20.0
18,18,18.0
18,18,20.0
18,18,19.0
18,18,19.0
18,18,19.0
18,18,21.0
18,18,19.0
18,18,20.0
18,18,19.0
18,18,20.0
18,18,20.0
18,18,18.0
18,18,20.0
18,18,20.0
18,18,20.0
18,18,16.0
18,18,20.0
18,18,18.0
18,18,20.0
18,18,20.0
18,18,21.0
18,18,18.0
18,18,15.0
18,18,19.0
18,18,20.0
18,18,20.0
18,18,18.0
18,18,17.0
18,18,19.0
18,18,19.0
18,18,18.0
18,18,19.0
18,18,20.0
18,18,20.0
18,18,20.0
18,18,19.0
18,18,20.0
18,18,17.0
18,18,20.0
18,18,21.0
18,18,17.0
18,18,19.0
18,18,18.0
18,18,20.0
18,18,20.0
18,18,20.0
18,18,20.0
18,18,21.0
18,18,21.0
18,18,21.0
18,18,21.0
18,18,21.0
18,18,20.0
18,18,18.0
18,18,21.0
18,18,19.0
19,19,19.0
19,19,19.0
19,19,19.0
19,19,21.0
19,19,19.0
19,19,20.0
19,19,19.0
19,19,19.0
19,19,21.0
19,19,21.0
19,19,20.0
19,19,20.0
19,19,19.0
19,19,18.0
19,19,21.0
19,19,21.0
19,19,19.0
19,19,20.0
19,19,20.0
19,19,21.0
19,19,21.0
19,19,19.0
19,19,20.0
19,19,20.0
19,19,21.0
19,19,21.0
19,19,20.0
19,19,19.0
19,19,20.0
19,19,20.0
19,19,20.0
19,19,20.0
19,19,21.0
19,19,21.0
19,19,21.0
19,19,18.0
19,19,21.0
19,19,19.0
19,19,19.0
19,19,21.0
19,19,19.0
19,19,20.0
19,19,19.0
19,19,19.0
19,19,20.0
19,19,17.0
19,19,20.0
19,19,18.0
19,19,21.0
19,19,20.0
19,19,20.0
19,19,18.0
19,19,21.0
19,19,20.0
19,19,20.0
19,19,20.0
19,19,21.0
19,19,19.0
19,19,19.0
19,19,20.0
19,19,21.0
19,19,21.0
19,19,20.0
19,19,21.0
19,19,19.0
19,19,20.0
19,19,18.0
19,19,19.0
19,19,20.0
19,19,19.0
19,19,18.0
19,19,18.0
19,19,21.0
19,19,20.0
19,19,21.0
19,19,21.0
19,19,21.0
19,19,20.0
19,19,18.0
19,19,20.0
19,19,20.0
19,19,20.0
19,19,19.0
19,19,21.0
19,19,21.0
19,19,21.0
19,19,21.0
19,19,17.0
19,19,20.0
19,19,21.0
19,19,19.0
19,19,21.0
19,19,19.0
19,19,20.0
19,19,18.0
19,19,20.0
19,19,20.0
19,19,18.0
19,19,20.0
19,19,20.0
19,19,19.0
19,19,18.0
19,19,19.0
19,19,20.0
19,19,20.0
19,19,20.0
19,19,21.0
19,19,21.0
19,19,21.0
19,19,21.0
19,19,21.0
19,19,21.0
19,19,20.0
