,Episode,Reward
9,9,-21.0
9,9,-20.0
9,9,-21.0
9,9,-21.0
9,9,-19.0
9,9,-19.0
9,9,-20.0
9,9,-21.0
9,9,-21.0
9,9,-21.0
9,9,-21.0
9,9,-20.0
9,9,-21.0
9,9,-21.0
9,9,-20.0
9,9,-21.0
9,9,-21.0
9,9,-19.0
9,9,-21.0
9,9,-21.0
9,9,-21.0
9,9,-21.0
9,9,-20.0
9,9,-20.0
9,9,-21.0
9,9,-21.0
9,9,-20.0
9,9,-20.0
9,9,-20.0
9,9,-21.0
9,9,-20.0
9,9,-21.0
9,9,-20.0
9,9,-21.0
9,9,-20.0
9,9,-21.0
9,9,-20.0
9,9,-21.0
9,9,-21.0
9,9,-21.0
9,9,-20.0
9,9,-20.0
9,9,-20.0
9,9,-18.0
9,9,-19.0
9,9,-20.0
9,9,-21.0
9,9,-21.0
9,9,-20.0
9,9,-20.0
9,9,-20.0
9,9,-21.0
9,9,-21.0
9,9,-21.0
9,9,-21.0
9,9,-20.0
9,9,-21.0
9,9,-21.0
9,9,-21.0
9,9,-21.0
9,9,-21.0
9,9,-20.0
9,9,-19.0
9,9,-21.0
9,9,-20.0
9,9,-21.0
9,9,-20.0
9,9,-19.0
9,9,-21.0
9,9,-19.0
9,9,-20.0
9,9,-21.0
9,9,-20.0
9,9,-20.0
9,9,-19.0
9,9,-20.0
9,9,-21.0
9,9,-21.0
9,9,-19.0
9,9,-20.0
9,9,-20.0
9,9,-21.0
9,9,-21.0
9,9,-20.0
9,9,-21.0
9,9,-20.0
9,9,-21.0
9,9,-21.0
9,9,-21.0
9,9,-20.0
9,9,-20.0
9,9,-21.0
9,9,-21.0
9,9,-21.0
9,9,-18.0
9,9,-20.0
9,9,-21.0
9,9,-21.0
9,9,-20.0
9,9,-20.0
9,9,-21.0
10,10,-21.0
10,10,-20.0
10,10,-19.0
10,10,-21.0
10,10,-21.0
10,10,-21.0
10,10,-20.0
10,10,-21.0
10,10,-21.0
10,10,-20.0
10,10,-21.0
10,10,-21.0
10,10,-21.0
10,10,-21.0
10,10,-21.0
10,10,-21.0
10,10,-21.0
10,10,-21.0
10,10,-21.0
10,10,-20.0
10,10,-21.0
10,10,-21.0
10,10,-20.0
10,10,-21.0
10,10,-21.0
10,10,-21.0
10,10,-20.0
10,10,-21.0
10,10,-21.0
10,10,-21.0
10,10,-21.0
10,10,-21.0
10,10,-20.0
10,10,-20.0
10,10,-21.0
10,10,-21.0
10,10,-20.0
10,10,-19.0
10,10,-19.0
10,10,-21.0
10,10,-19.0
10,10,-21.0
10,10,-20.0
10,10,-20.0
10,10,-21.0
10,10,-19.0
10,10,-20.0
10,10,-20.0
10,10,-21.0
10,10,-21.0
10,10,-21.0
10,10,-21.0
10,10,-21.0
10,10,-21.0
10,10,-21.0
10,10,-21.0
10,10,-20.0
10,10,-19.0
10,10,-20.0
10,10,-21.0
10,10,-19.0
10,10,-20.0
10,10,-20.0
10,10,-21.0
10,10,-21.0
10,10,-18.0
10,10,-21.0
10,10,-20.0
10,10,-21.0
10,10,-21.0
10,10,-21.0
10,10,-21.0
10,10,-21.0
10,10,-20.0
10,10,-21.0
10,10,-18.0
10,10,-20.0
10,10,-20.0
10,10,-20.0
10,10,-20.0
10,10,-19.0
10,10,-20.0
10,10,-20.0
10,10,-20.0
10,10,-21.0
10,10,-21.0
10,10,-20.0
10,10,-20.0
10,10,-20.0
10,10,-18.0
10,10,-21.0
10,10,-20.0
10,10,-21.0
10,10,-21.0
10,10,-21.0
10,10,-21.0
10,10,-21.0
10,10,-20.0
10,10,-21.0
10,10,-19.0
10,10,-21.0
10,10,-21.0
10,10,-21.0
10,10,-21.0
10,10,-21.0
10,10,-19.0
10,10,-21.0
10,10,-20.0
10,10,-19.0
10,10,-21.0
10,10,-21.0
10,10,-21.0
10,10,-21.0
10,10,-21.0
10,10,-21.0
10,10,-21.0
10,10,-21.0
10,10,-20.0
10,10,-21.0
10,10,-21.0
10,10,-20.0
10,10,-20.0
10,10,-19.0
10,10,-21.0
10,10,-20.0
10,10,-20.0
10,10,-21.0
10,10,-20.0
10,10,-21.0
10,10,-20.0
10,10,-18.0
10,10,-21.0
10,10,-20.0
10,10,-21.0
10,10,-21.0
10,10,-21.0
10,10,-20.0
10,10,-19.0
10,10,-21.0
10,10,-21.0
10,10,-21.0
10,10,-18.0
10,10,-20.0
10,10,-21.0
10,10,-21.0
10,10,-20.0
10,10,-20.0
10,10,-21.0
10,10,-20.0
10,10,-21.0
10,10,-21.0
10,10,-20.0
10,10,-20.0
10,10,-21.0
10,10,-21.0
10,10,-20.0
10,10,-21.0
10,10,-19.0
10,10,-21.0
10,10,-20.0
10,10,-21.0
10,10,-21.0
10,10,-21.0
10,10,-20.0
10,10,-20.0
10,10,-20.0
10,10,-21.0
10,10,-21.0
10,10,-21.0
10,10,-17.0
10,10,-20.0
10,10,-20.0
10,10,-21.0
10,10,-21.0
10,10,-19.0
10,10,-21.0
10,10,-20.0
10,10,-21.0
10,10,-20.0
10,10,-20.0
10,10,-21.0
10,10,-21.0
10,10,-21.0
10,10,-19.0
10,10,-21.0
10,10,-20.0
10,10,-21.0
10,10,-21.0
10,10,-20.0
10,10,-21.0
10,10,-21.0
10,10,-19.0
10,10,-21.0
10,10,-21.0
10,10,-21.0
10,10,-21.0
10,10,-21.0
10,10,-19.0
10,10,-20.0
10,10,-20.0
10,10,-21.0
10,10,-19.0
10,10,-21.0
10,10,-21.0
10,10,-21.0
10,10,-19.0
10,10,-21.0
10,10,-21.0
10,10,-21.0
10,10,-21.0
10,10,-21.0
10,10,-21.0
10,10,-20.0
10,10,-21.0
10,10,-21.0
10,10,-21.0
10,10,-21.0
10,10,-20.0
10,10,-21.0
10,10,-20.0
11,11,-21.0
11,11,-21.0
11,11,-21.0
11,11,-19.0
11,11,-20.0
11,11,-21.0
11,11,-21.0
11,11,-20.0
11,11,-20.0
11,11,-19.0
11,11,-18.0
11,11,-19.0
11,11,-20.0
11,11,-21.0
11,11,-21.0
11,11,-21.0
11,11,-21.0
11,11,-20.0
11,11,-21.0
11,11,-21.0
11,11,-20.0
11,11,-21.0
11,11,-19.0
11,11,-21.0
11,11,-21.0
11,11,-20.0
11,11,-21.0
11,11,-21.0
11,11,-20.0
11,11,-21.0
11,11,-21.0
11,11,-20.0
11,11,-21.0
11,11,-21.0
11,11,-21.0
11,11,-21.0
11,11,-20.0
11,11,-21.0
11,11,-21.0
11,11,-21.0
11,11,-21.0
11,11,-21.0
11,11,-21.0
11,11,-21.0
11,11,-20.0
11,11,-21.0
11,11,-21.0
11,11,-21.0
11,11,-21.0
11,11,-18.0
11,11,-21.0
11,11,-21.0
11,11,-21.0
11,11,-21.0
11,11,-21.0
11,11,-20.0
11,11,-19.0
11,11,-21.0
11,11,-21.0
11,11,-17.0
11,11,-21.0
11,11,-21.0
11,11,-18.0
11,11,-20.0
11,11,-20.0
11,11,-21.0
11,11,-21.0
11,11,-20.0
11,11,-20.0
11,11,-21.0
11,11,-21.0
11,11,-21.0
11,11,-20.0
11,11,-20.0
11,11,-20.0
11,11,-21.0
11,11,-21.0
11,11,-20.0
11,11,-20.0
11,11,-21.0
11,11,-21.0
11,11,-19.0
11,11,-20.0
11,11,-21.0
11,11,-20.0
11,11,-21.0
11,11,-20.0
11,11,-21.0
11,11,-21.0
11,11,-21.0
11,11,-21.0
11,11,-19.0
11,11,-21.0
11,11,-20.0
11,11,-19.0
11,11,-19.0
11,11,-20.0
11,11,-20.0
11,11,-21.0
11,11,-21.0
11,11,-18.0
11,11,-21.0
11,11,-20.0
11,11,-21.0
11,11,-21.0
11,11,-20.0
11,11,-21.0
11,11,-19.0
11,11,-20.0
11,11,-20.0
11,11,-20.0
11,11,-19.0
11,11,-21.0
11,11,-21.0
11,11,-21.0
11,11,-20.0
11,11,-18.0
11,11,-20.0
11,11,-21.0
11,11,-20.0
11,11,-21.0
11,11,-21.0
11,11,-21.0
11,11,-20.0
11,11,-21.0
11,11,-18.0
11,11,-21.0
11,11,-21.0
11,11,-21.0
11,11,-21.0
11,11,-20.0
11,11,-21.0
11,11,-20.0
11,11,-21.0
11,11,-21.0
11,11,-21.0
11,11,-20.0
11,11,-21.0
11,11,-21.0
11,11,-20.0
11,11,-21.0
11,11,-21.0
11,11,-21.0
11,11,-20.0
11,11,-19.0
11,11,-20.0
11,11,-21.0
11,11,-21.0
11,11,-19.0
11,11,-18.0
11,11,-21.0
11,11,-21.0
11,11,-21.0
11,11,-21.0
11,11,-21.0
11,11,-19.0
11,11,-21.0
11,11,-20.0
11,11,-20.0
11,11,-20.0
11,11,-20.0
11,11,-20.0
11,11,-21.0
11,11,-21.0
11,11,-21.0
11,11,-21.0
11,11,-21.0
11,11,-21.0
11,11,-20.0
11,11,-20.0
11,11,-21.0
11,11,-21.0
11,11,-21.0
11,11,-20.0
11,11,-21.0
11,11,-21.0
11,11,-20.0
11,11,-21.0
11,11,-21.0
11,11,-20.0
11,11,-21.0
11,11,-19.0
11,11,-20.0
11,11,-20.0
11,11,-19.0
11,11,-20.0
11,11,-21.0
11,11,-21.0
11,11,-21.0
11,11,-20.0
11,11,-20.0
11,11,-20.0
11,11,-20.0
11,11,-21.0
11,11,-20.0
11,11,-20.0
11,11,-21.0
11,11,-19.0
11,11,-21.0
11,11,-19.0
11,11,-21.0
11,11,-20.0
11,11,-19.0
11,11,-21.0
11,11,-21.0
11,11,-21.0
11,11,-21.0
11,11,-21.0
11,11,-19.0
11,11,-21.0
11,11,-21.0
11,11,-20.0
11,11,-20.0
11,11,-21.0
11,11,-20.0
11,11,-21.0
11,11,-21.0
11,11,-21.0
11,11,-21.0
12,12,-20.0
12,12,-20.0
12,12,-21.0
12,12,-20.0
12,12,-21.0
12,12,-19.0
12,12,-19.0
12,12,-20.0
12,12,-21.0
12,12,-19.0
12,12,-19.0
12,12,-21.0
12,12,-21.0
12,12,-21.0
12,12,-19.0
12,12,-21.0
12,12,-21.0
12,12,-21.0
12,12,-20.0
12,12,-20.0
12,12,-21.0
12,12,-20.0
12,12,-21.0
12,12,-21.0
12,12,-21.0
12,12,-19.0
12,12,-21.0
12,12,-21.0
12,12,-19.0
12,12,-21.0
12,12,-20.0
12,12,-20.0
12,12,-19.0
12,12,-21.0
12,12,-20.0
12,12,-21.0
12,12,-21.0
12,12,-21.0
12,12,-21.0
12,12,-21.0
12,12,-21.0
12,12,-21.0
12,12,-21.0
12,12,-21.0
12,12,-21.0
12,12,-19.0
12,12,-21.0
12,12,-21.0
12,12,-21.0
12,12,-21.0
12,12,-19.0
12,12,-21.0
12,12,-21.0
12,12,-21.0
12,12,-21.0
12,12,-21.0
12,12,-19.0
12,12,-20.0
12,12,-21.0
12,12,-21.0
12,12,-20.0
12,12,-21.0
12,12,-20.0
12,12,-21.0
12,12,-18.0
12,12,-21.0
12,12,-20.0
12,12,-21.0
12,12,-21.0
12,12,-21.0
12,12,-20.0
12,12,-21.0
12,12,-21.0
12,12,-21.0
12,12,-21.0
12,12,-21.0
12,12,-21.0
12,12,-20.0
12,12,-21.0
12,12,-21.0
12,12,-20.0
12,12,-21.0
12,12,-21.0
12,12,-20.0
12,12,-21.0
12,12,-20.0
12,12,-21.0
12,12,-19.0
12,12,-21.0
12,12,-19.0
12,12,-20.0
12,12,-21.0
12,12,-21.0
12,12,-21.0
12,12,-21.0
12,12,-21.0
12,12,-21.0
12,12,-19.0
12,12,-20.0
12,12,-21.0
12,12,-20.0
12,12,-20.0
12,12,-21.0
12,12,-20.0
12,12,-19.0
12,12,-19.0
12,12,-21.0
12,12,-20.0
12,12,-21.0
12,12,-21.0
12,12,-19.0
12,12,-21.0
12,12,-21.0
12,12,-20.0
12,12,-18.0
12,12,-19.0
12,12,-21.0
12,12,-21.0
12,12,-21.0
12,12,-19.0
12,12,-20.0
12,12,-19.0
12,12,-19.0
12,12,-20.0
12,12,-20.0
12,12,-19.0
12,12,-20.0
12,12,-20.0
12,12,-21.0
12,12,-21.0
12,12,-20.0
12,12,-21.0
12,12,-19.0
12,12,-20.0
12,12,-17.0
12,12,-20.0
12,12,-21.0
12,12,-20.0
12,12,-21.0
12,12,-20.0
12,12,-21.0
12,12,-21.0
12,12,-21.0
12,12,-17.0
12,12,-21.0
12,12,-19.0
12,12,-21.0
12,12,-21.0
12,12,-21.0
12,12,-21.0
12,12,-19.0
12,12,-18.0
12,12,-21.0
12,12,-21.0
12,12,-21.0
12,12,-21.0
12,12,-19.0
12,12,-20.0
12,12,-20.0
12,12,-21.0
12,12,-21.0
12,12,-21.0
12,12,-21.0
12,12,-21.0
12,12,-20.0
12,12,-21.0
12,12,-21.0
12,12,-20.0
12,12,-20.0
12,12,-21.0
12,12,-19.0
12,12,-19.0
12,12,-21.0
12,12,-21.0
12,12,-20.0
12,12,-21.0
12,12,-20.0
12,12,-20.0
12,12,-21.0
12,12,-21.0
12,12,-20.0
12,12,-21.0
12,12,-21.0
12,12,-21.0
12,12,-19.0
12,12,-21.0
12,12,-20.0
12,12,-21.0
12,12,-21.0
12,12,-19.0
12,12,-21.0
12,12,-20.0
12,12,-19.0
12,12,-21.0
12,12,-19.0
12,12,-20.0
12,12,-21.0
12,12,-21.0
12,12,-21.0
12,12,-21.0
12,12,-21.0
12,12,-20.0
12,12,-21.0
12,12,-21.0
12,12,-19.0
12,12,-21.0
12,12,-21.0
12,12,-21.0
12,12,-17.0
12,12,-21.0
12,12,-20.0
12,12,-21.0
12,12,-20.0
12,12,-19.0
12,12,-21.0
12,12,-21.0
12,12,-19.0
12,12,-19.0
12,12,-21.0
13,13,-21.0
13,13,-19.0
13,13,-21.0
13,13,-21.0
13,13,-18.0
13,13,-21.0
13,13,-20.0
13,13,-20.0
13,13,-21.0
13,13,-21.0
13,13,-21.0
13,13,-20.0
13,13,-21.0
13,13,-21.0
13,13,-18.0
13,13,-21.0
13,13,-20.0
13,13,-21.0
13,13,-19.0
13,13,-21.0
13,13,-21.0
13,13,-20.0
13,13,-21.0
13,13,-21.0
13,13,-21.0
13,13,-21.0
13,13,-21.0
13,13,-21.0
13,13,-18.0
13,13,-19.0
13,13,-21.0
13,13,-20.0
13,13,-21.0
13,13,-17.0
13,13,-21.0
13,13,-20.0
13,13,-21.0
13,13,-20.0
13,13,-21.0
13,13,-20.0
13,13,-21.0
13,13,-21.0
13,13,-21.0
13,13,-20.0
13,13,-20.0
13,13,-21.0
13,13,-18.0
13,13,-18.0
13,13,-20.0
13,13,-19.0
13,13,-21.0
13,13,-20.0
13,13,-21.0
13,13,-21.0
13,13,-21.0
13,13,-21.0
13,13,-21.0
13,13,-20.0
13,13,-19.0
13,13,-20.0
13,13,-21.0
13,13,-21.0
13,13,-21.0
13,13,-20.0
13,13,-20.0
13,13,-20.0
13,13,-21.0
13,13,-19.0
13,13,-19.0
13,13,-21.0
13,13,-20.0
13,13,-19.0
13,13,-18.0
13,13,-21.0
13,13,-21.0
13,13,-21.0
13,13,-21.0
13,13,-21.0
13,13,-20.0
13,13,-21.0
13,13,-21.0
13,13,-20.0
13,13,-21.0
13,13,-21.0
13,13,-21.0
13,13,-21.0
13,13,-20.0
13,13,-21.0
13,13,-21.0
13,13,-21.0
13,13,-21.0
13,13,-21.0
13,13,-20.0
13,13,-21.0
13,13,-18.0
13,13,-20.0
13,13,-20.0
13,13,-21.0
13,13,-20.0
13,13,-20.0
13,13,-20.0
13,13,-20.0
13,13,-21.0
13,13,-20.0
13,13,-19.0
13,13,-21.0
13,13,-19.0
13,13,-19.0
13,13,-21.0
13,13,-21.0
13,13,-18.0
13,13,-20.0
13,13,-21.0
13,13,-20.0
13,13,-21.0
13,13,-21.0
13,13,-20.0
13,13,-21.0
13,13,-21.0
13,13,-19.0
13,13,-21.0
13,13,-21.0
13,13,-21.0
13,13,-20.0
13,13,-20.0
13,13,-21.0
13,13,-20.0
13,13,-19.0
13,13,-20.0
13,13,-21.0
13,13,-21.0
13,13,-21.0
13,13,-19.0
13,13,-20.0
13,13,-21.0
13,13,-21.0
13,13,-21.0
13,13,-20.0
13,13,-20.0
13,13,-21.0
13,13,-21.0
13,13,-21.0
13,13,-20.0
13,13,-21.0
13,13,-21.0
13,13,-18.0
13,13,-21.0
13,13,-21.0
13,13,-18.0
13,13,-20.0
13,13,-21.0
13,13,-20.0
13,13,-21.0
13,13,-21.0
13,13,-21.0
13,13,-21.0
13,13,-21.0
13,13,-21.0
13,13,-20.0
13,13,-19.0
13,13,-21.0
13,13,-21.0
13,13,-21.0
13,13,-21.0
13,13,-20.0
13,13,-20.0
13,13,-21.0
13,13,-19.0
13,13,-20.0
13,13,-19.0
13,13,-20.0
13,13,-20.0
13,13,-20.0
13,13,-21.0
13,13,-21.0
13,13,-20.0
13,13,-21.0
13,13,-20.0
13,13,-21.0
13,13,-17.0
13,13,-20.0
13,13,-21.0
13,13,-21.0
13,13,-21.0
13,13,-21.0
13,13,-21.0
13,13,-21.0
13,13,-21.0
13,13,-21.0
13,13,-19.0
13,13,-20.0
13,13,-21.0
13,13,-21.0
13,13,-21.0
13,13,-21.0
13,13,-20.0
13,13,-20.0
13,13,-21.0
13,13,-20.0
13,13,-20.0
13,13,-20.0
13,13,-21.0
13,13,-21.0
13,13,-21.0
13,13,-19.0
13,13,-21.0
13,13,-21.0
13,13,-21.0
13,13,-20.0
13,13,-21.0
13,13,-21.0
13,13,-21.0
13,13,-19.0
13,13,-21.0
13,13,-20.0
13,13,-21.0
13,13,-21.0
14,14,-21.0
14,14,-21.0
14,14,-20.0
14,14,-20.0
14,14,-18.0
14,14,-19.0
14,14,-21.0
14,14,-20.0
14,14,-21.0
14,14,-20.0
14,14,-21.0
14,14,-21.0
14,14,-21.0
14,14,-19.0
14,14,-20.0
14,14,-20.0
14,14,-19.0
14,14,-20.0
14,14,-20.0
14,14,-21.0
14,14,-21.0
14,14,-21.0
14,14,-21.0
14,14,-20.0
14,14,-19.0
14,14,-21.0
14,14,-21.0
14,14,-20.0
14,14,-21.0
14,14,-20.0
14,14,-21.0
14,14,-21.0
14,14,-18.0
14,14,-19.0
14,14,-19.0
14,14,-21.0
14,14,-20.0
14,14,-21.0
14,14,-21.0
14,14,-21.0
14,14,-19.0
14,14,-21.0
14,14,-21.0
14,14,-19.0
14,14,-20.0
14,14,-19.0
14,14,-21.0
14,14,-21.0
14,14,-21.0
14,14,-20.0
14,14,-18.0
14,14,-21.0
14,14,-19.0
14,14,-19.0
14,14,-19.0
14,14,-21.0
14,14,-21.0
14,14,-21.0
14,14,-21.0
14,14,-19.0
14,14,-21.0
14,14,-21.0
14,14,-20.0
14,14,-21.0
14,14,-21.0
14,14,-20.0
14,14,-21.0
14,14,-21.0
14,14,-20.0
14,14,-18.0
14,14,-21.0
14,14,-19.0
14,14,-19.0
14,14,-21.0
14,14,-20.0
14,14,-20.0
14,14,-21.0
14,14,-21.0
14,14,-21.0
14,14,-21.0
14,14,-21.0
14,14,-21.0
14,14,-21.0
14,14,-21.0
14,14,-20.0
14,14,-21.0
14,14,-20.0
14,14,-21.0
14,14,-20.0
14,14,-21.0
14,14,-21.0
14,14,-21.0
14,14,-19.0
14,14,-19.0
14,14,-20.0
14,14,-19.0
14,14,-21.0
14,14,-20.0
14,14,-20.0
14,14,-20.0
14,14,-21.0
14,14,-19.0
14,14,-21.0
14,14,-20.0
14,14,-20.0
14,14,-21.0
14,14,-21.0
14,14,-21.0
14,14,-21.0
14,14,-21.0
14,14,-21.0
14,14,-21.0
14,14,-21.0
14,14,-20.0
14,14,-19.0
14,14,-21.0
14,14,-21.0
14,14,-21.0
14,14,-21.0
14,14,-19.0
14,14,-21.0
14,14,-20.0
14,14,-20.0
14,14,-21.0
14,14,-20.0
14,14,-20.0
14,14,-20.0
14,14,-20.0
14,14,-21.0
14,14,-21.0
14,14,-21.0
14,14,-21.0
14,14,-21.0
14,14,-19.0
14,14,-21.0
14,14,-21.0
14,14,-20.0
14,14,-20.0
14,14,-21.0
14,14,-20.0
14,14,-21.0
14,14,-21.0
14,14,-20.0
14,14,-21.0
14,14,-21.0
14,14,-20.0
14,14,-21.0
14,14,-20.0
14,14,-20.0
14,14,-21.0
14,14,-21.0
14,14,-20.0
14,14,-20.0
14,14,-21.0
14,14,-21.0
14,14,-19.0
14,14,-21.0
14,14,-20.0
14,14,-21.0
14,14,-20.0
14,14,-21.0
14,14,-21.0
14,14,-21.0
14,14,-21.0
14,14,-20.0
14,14,-21.0
14,14,-20.0
14,14,-21.0
14,14,-21.0
14,14,-21.0
14,14,-19.0
14,14,-20.0
14,14,-21.0
14,14,-21.0
14,14,-21.0
14,14,-20.0
14,14,-21.0
14,14,-19.0
14,14,-21.0
14,14,-21.0
14,14,-21.0
14,14,-20.0
14,14,-21.0
14,14,-20.0
14,14,-21.0
14,14,-21.0
14,14,-21.0
14,14,-21.0
14,14,-21.0
14,14,-21.0
14,14,-16.0
14,14,-21.0
14,14,-20.0
14,14,-21.0
14,14,-21.0
14,14,-21.0
14,14,-19.0
14,14,-20.0
14,14,-19.0
14,14,-19.0
14,14,-21.0
14,14,-21.0
14,14,-19.0
14,14,-19.0
14,14,-21.0
14,14,-20.0
14,14,-20.0
14,14,-21.0
14,14,-21.0
14,14,-21.0
14,14,-21.0
14,14,-21.0
14,14,-20.0
14,14,-21.0
14,14,-20.0
14,14,-21.0
14,14,-20.0
14,14,-21.0
14,14,-21.0
14,14,-21.0
15,15,-21.0
15,15,-19.0
15,15,-20.0
15,15,-20.0
15,15,-21.0
15,15,-20.0
15,15,-21.0
15,15,-21.0
15,15,-21.0
15,15,-20.0
15,15,-21.0
15,15,-21.0
15,15,-21.0
15,15,-21.0
15,15,-21.0
15,15,-20.0
15,15,-20.0
15,15,-21.0
15,15,-21.0
15,15,-20.0
15,15,-18.0
15,15,-21.0
15,15,-21.0
15,15,-21.0
15,15,-21.0
15,15,-19.0
15,15,-20.0
15,15,-21.0
15,15,-21.0
15,15,-19.0
15,15,-20.0
15,15,-19.0
15,15,-21.0
15,15,-21.0
15,15,-19.0
15,15,-20.0
15,15,-20.0
15,15,-21.0
15,15,-21.0
15,15,-21.0
15,15,-19.0
15,15,-20.0
15,15,-20.0
15,15,-19.0
15,15,-20.0
15,15,-19.0
15,15,-21.0
15,15,-21.0
15,15,-20.0
15,15,-21.0
15,15,-19.0
15,15,-21.0
15,15,-21.0
15,15,-19.0
15,15,-20.0
15,15,-21.0
15,15,-21.0
15,15,-21.0
15,15,-20.0
15,15,-20.0
15,15,-20.0
15,15,-20.0
15,15,-21.0
15,15,-21.0
15,15,-21.0
15,15,-21.0
15,15,-20.0
15,15,-21.0
15,15,-21.0
15,15,-19.0
15,15,-21.0
15,15,-18.0
15,15,-21.0
15,15,-20.0
15,15,-20.0
15,15,-21.0
15,15,-20.0
15,15,-21.0
15,15,-21.0
15,15,-19.0
15,15,-21.0
15,15,-20.0
15,15,-21.0
15,15,-20.0
15,15,-18.0
15,15,-21.0
15,15,-21.0
15,15,-21.0
15,15,-18.0
15,15,-21.0
15,15,-20.0
15,15,-21.0
15,15,-21.0
15,15,-21.0
15,15,-21.0
15,15,-20.0
15,15,-21.0
15,15,-20.0
15,15,-20.0
15,15,-20.0
15,15,-21.0
15,15,-20.0
15,15,-21.0
15,15,-21.0
15,15,-21.0
15,15,-21.0
15,15,-20.0
15,15,-19.0
15,15,-19.0
15,15,-21.0
15,15,-21.0
15,15,-20.0
15,15,-20.0
15,15,-19.0
15,15,-21.0
15,15,-21.0
15,15,-21.0
15,15,-21.0
15,15,-21.0
15,15,-21.0
15,15,-19.0
15,15,-20.0
15,15,-21.0
15,15,-19.0
15,15,-20.0
15,15,-21.0
15,15,-21.0
15,15,-20.0
15,15,-20.0
15,15,-20.0
15,15,-21.0
15,15,-21.0
15,15,-19.0
15,15,-21.0
15,15,-21.0
15,15,-19.0
15,15,-20.0
15,15,-21.0
15,15,-21.0
15,15,-21.0
15,15,-21.0
15,15,-17.0
15,15,-19.0
15,15,-21.0
15,15,-20.0
15,15,-21.0
15,15,-21.0
15,15,-21.0
15,15,-19.0
15,15,-20.0
15,15,-20.0
15,15,-19.0
15,15,-20.0
15,15,-21.0
15,15,-21.0
15,15,-21.0
15,15,-20.0
15,15,-21.0
15,15,-20.0
15,15,-21.0
15,15,-19.0
15,15,-21.0
15,15,-21.0
15,15,-21.0
15,15,-20.0
15,15,-21.0
15,15,-21.0
15,15,-21.0
15,15,-21.0
15,15,-21.0
15,15,-20.0
15,15,-21.0
15,15,-20.0
15,15,-20.0
15,15,-19.0
15,15,-21.0
15,15,-21.0
15,15,-21.0
15,15,-21.0
15,15,-18.0
15,15,-20.0
15,15,-20.0
15,15,-20.0
15,15,-21.0
15,15,-21.0
15,15,-21.0
15,15,-21.0
15,15,-20.0
15,15,-20.0
15,15,-21.0
15,15,-20.0
15,15,-21.0
15,15,-21.0
15,15,-21.0
15,15,-20.0
15,15,-20.0
15,15,-19.0
15,15,-20.0
15,15,-20.0
15,15,-21.0
15,15,-21.0
15,15,-21.0
15,15,-21.0
15,15,-21.0
15,15,-21.0
15,15,-21.0
15,15,-20.0
15,15,-21.0
15,15,-21.0
15,15,-20.0
15,15,-21.0
15,15,-20.0
15,15,-18.0
15,15,-20.0
15,15,-20.0
15,15,-20.0
16,16,-21.0
16,16,-20.0
16,16,-21.0
16,16,-21.0
16,16,-19.0
16,16,-19.0
16,16,-21.0
16,16,-20.0
16,16,-21.0
16,16,-20.0
16,16,-20.0
16,16,-21.0
16,16,-21.0
16,16,-20.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-20.0
16,16,-21.0
16,16,-20.0
16,16,-20.0
16,16,-20.0
16,16,-21.0
16,16,-20.0
16,16,-19.0
16,16,-21.0
16,16,-20.0
16,16,-20.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-20.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-20.0
16,16,-21.0
16,16,-19.0
16,16,-21.0
16,16,-21.0
16,16,-20.0
16,16,-21.0
16,16,-21.0
16,16,-20.0
16,16,-20.0
16,16,-21.0
16,16,-21.0
16,16,-19.0
16,16,-21.0
16,16,-21.0
16,16,-20.0
16,16,-21.0
16,16,-19.0
16,16,-21.0
16,16,-21.0
16,16,-20.0
16,16,-21.0
16,16,-21.0
16,16,-20.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-18.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-20.0
16,16,-18.0
16,16,-19.0
16,16,-20.0
16,16,-21.0
16,16,-20.0
16,16,-21.0
16,16,-21.0
16,16,-20.0
16,16,-21.0
16,16,-20.0
16,16,-21.0
16,16,-19.0
16,16,-21.0
16,16,-20.0
16,16,-21.0
16,16,-21.0
16,16,-20.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-19.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-20.0
16,16,-20.0
16,16,-19.0
16,16,-21.0
16,16,-20.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-19.0
16,16,-21.0
16,16,-21.0
16,16,-20.0
16,16,-21.0
16,16,-19.0
16,16,-20.0
16,16,-20.0
16,16,-20.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-20.0
16,16,-21.0
16,16,-20.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
16,16,-20.0
16,16,-20.0
16,16,-21.0
16,16,-21.0
16,16,-21.0
